hhid,personid,pernum,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,work_cnty,work_city,work_zip,work_st,school_freq,school_cnty,school_city,school_zip,school_st,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_free,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,telecommute,telecommute_hours,commute_mode,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,wpktyp,wpk_dur,wpk_dis,prev_work_wa,prev_work_loc_cnty,prev_work_loc_city,prev_work_loc_zip,prev_work_loc_st,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_none,carpool_na,carshare_car2go,carshare_relayrides,carshare_zipcar,carshare_none,carshare_dontknow,carshare_other,prontoshare,share_freq_car2go,share_freq_relayrides,share_freq_zipcar,share_freq_othercar,share_freq_lyft,share_freq_sidecar,share_freq_uberx,share_freq_pronto,av_interest_nodriver,av_interest_backupdriver,av_interest_commutesov,av_interest_commutehov,av_interest_own,av_interest_carshare,av_interest_short,av_concern_safeequip,av_concern_legal,av_concern_safeveh,av_concern_react,av_concern_perform,wbt_more_transitsafety,wbt_more_transitfreq,wbt_more_reliability,bike3mile,telecommute_if,diary_duration_minutes,user_ismobiledevice,person_should_take_diary,proxy,expwt_h1415
15100192,1510019201,1,1,6,0,2,1,1,1,1,,7,1,1,1,5,1,REDMOND,98052,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,8,1,,2,1,1,1,1,,8,2,4,3,3,2,2,,,1,1,REDMOND,98052,WA,,1,,2,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,3,5,5,3,1,1,1,1,1,,,,4,4,42,FALSE,1,1,88.78319244
15100192,1510019202,2,2,6,1,1,5,,0,1,,7,3,2,,7,,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,3,3,,,3,3,3,1,1,1,1,1,6,6,6,4,,26,FALSE,1,1,88.78319244
15100193,1510019301,1,1,8,0,1,6,,0,1,,6,2,1,1,4,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,1,1,1,1,,17,FALSE,1,1,188.2971846
15100193,1510019302,2,3,4,2,2,,0,0,,3,,2,1,1,7,,,,,7,1,BOTHELL,98011,WA,2,0,3,3,,,,,,,,,,,0,,,,,,,1,,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,18,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,5,FALSE,1,1,188.2971846
15100193,1510019303,3,2,5,2,2,7,,0,1,,1,3,2,,7,,,,,,,,,,2,0,3,3,,,,,,,,,,,0,,,,,,,1,2,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,2,2,2,1,,5,FALSE,1,1,188.2971846
15100194,1510019401,1,1,5,0,2,1,1,1,1,,3,1,1,2,5,1,LAKE FOREST PARK,98155,WA,,,,,,1,4,1,1,,,,,,,,,,,1,0,1,0,0,0,0,1,2,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,2,9,1,,1,1,1,2,1,,6,1,1,1,1,1,1,,,2,8,GUNNISON,,CO,0,2,,,,18,,1,1,1,0,1,0,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,3,2,2,3,3,3,3,4,2,2,5,2,3,3,5,5,19,FALSE,1,2,258.5401533
15100194,1510019402,2,2,5,6,1,7,,0,3,5,6,1,1,1,5,,,,,1,1,KENMORE,98028,WA,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,22,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,4,3,,,4,5,3,2,2,2,1,3,1,4,4,2,,573,FALSE,1,2,258.5401533
15100194,1510019403,3,2,5,8,2,1,1,1,1,,6,1,2,,7,1,SEATTLE,98102,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,1,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,2,,1,1,2,2,1,,6,3,1,1,1,1,8,,,1,1,SEATTLE,98121,WA,,1,,10,,,,0,0,1,0,1,0,0,0,,,,,,,3,7,7,7,7,7,7,7,7,3,4,3,1,2,1,1,2,2,3,1,3,1,3,3,5,,11,FALSE,1,1,258.5401533
15100195,1510019501,1,1,9,0,2,6,,0,1,,4,3,1,2,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,,,3,3,3,3,3,3,3,3,5,5,5,2,,27,FALSE,1,1,92.03975677
15100195,1510019502,2,2,9,1,1,6,,0,1,,2,1,1,2,5,,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,27,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,,,3,3,3,3,3,3,3,3,5,5,5,1,,16,FALSE,1,2,92.03975677
15100196,1510019601,1,1,7,0,2,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,3,,1,1,2,1,2,2,1,2,1,1,1,1,5,3,0.2,1,1,SEATTLE,98101,WA,,2,,,,17,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,3,1,2,2,1,3,2,2,1,,32,FALSE,1,1,240.705139
15100196,1510019602,2,2,6,1,1,2,1,1,1,,6,1,2,,6,1,REDMOND,98052,WA,,,,,,2,0,1,1,1,0,1,1,0,0,,,,,0,,,,,,,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,3,,1,1,1,1,2,6,15,2,1,2,2,4,8,,,2,8,TOKYO,,,1,4,,,,,,0,0,0,0,0,0,0,1,,,,,,,4,7,7,7,7,7,7,7,,2,2,2,5,3,5,1,2,2,4,2,1,6,6,6,2,,11,FALSE,1,2,240.705139
15100196,1510019603,3,3,3,2,1,,,0,,3,,,,,,,,,,2,1,ISSAQUAH,98029,WA,1,5,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,FALSE,1,2,240.705139
15100197,1510019701,1,1,7,0,2,1,1,1,1,,6,3,1,1,5,1,AUBURN,98001,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,9,3,,1,2,1,1,1,,1,1,1,3,4,4,1,,,1,3,SUMNER,98390,WA,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,3,3,3,3,3,6,6,6,5,5,23,FALSE,1,2,754.3194444
15100197,1510019702,2,2,7,1,1,5,,0,1,,6,3,1,2,5,,,,,,,,,,1,9,1,1,,,,,,,,,,,0,,,,,,,1,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,3,3,3,3,3,6,6,6,4,,10,FALSE,1,1,754.3194444
15100197,1510019703,3,3,2,2,2,,,0,,3,,,,,,,,,,2,3,BUCKLEY,98321,WA,1,9,1,1,,,,,,,,,,,0,,,,,,,1,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,FALSE,1,3,754.3194444
15100197,1510019704,4,3,2,2,2,,,0,,3,,,,,,,,,,2,3,BUCKLEY,98321,WA,1,9,1,1,,,,,,,,,,,0,,,,,,,1,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FALSE,1,3,754.3194444
15100197,1510019705,5,3,2,2,2,,,0,,3,,,,,,,,,,2,3,BUCKLEY,98321,WA,1,9,1,1,,,,,,,,,,,0,,,,,,,1,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,754.3194444
15100197,1510019706,6,3,2,2,2,,,0,,3,,,,,,,,,,2,3,BUCKLEY,98321,WA,1,9,1,1,,,,,,,,,,,0,,,,,,,1,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FALSE,1,3,754.3194444
15100197,1510019707,7,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,9,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,754.3194444
15100198,1510019801,1,1,9,0,1,4,,0,1,,3,1,1,,7,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,,,,1,,26,FALSE,1,1,66.8280324
15100199,1510019901,1,1,9,0,2,3,1,1,1,,6,3,1,1,5,.,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,1,7,7,5,,,,,,,,,,,,,,2,9,,,7,1,1,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,5,5,6,6,6,6,6,6,5,5,5,1,,14,FALSE,1,1,261.1724061
15100200,1510020001,1,1,11,0,1,6,,0,1,,7,1,1,2,4,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,20,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,3,,,5,5,5,1,1,1,1,1,6,4,4,1,,12,FALSE,1,1,255.8900298
15100200,1510020002,2,2,11,1,2,6,,0,1,,6,1,1,1,4,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,20,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,3,FALSE,1,3,255.8900298
15100201,1510020101,1,1,6,0,1,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98121,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,7,1,,2,1,3,1,2,3,1,3,1,3,1,1,2,,,1,1,SEATTLE,98101,WA,,2,,,,18,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,3,5,7,7,7,6,7,5,7,1,1,1,1,1,1,1,2,2,2,2,2,5,3,3,2,,14,FALSE,1,1,216.560513
15100201,1510020102,2,2,6,1,2,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98134,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,8,1,,1,1,1,1,1,,8,1,1,2,1,1,8,,,1,1,SEATTLE,98109,WA,,2,,,,18,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,7,7,7,7,7,7,4,7,2,2,2,2,2,2,2,3,3,3,1,1,,,,5,2,12,FALSE,1,2,216.560513
15100202,1510020201,1,1,10,0,1,6,,0,2,5,7,1,1,1,5,,,,,5,3,TACOMA,98402,WA,1,9,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,22,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,5,,,5,5,2,2,1,1,1,1,3,3,3,1,,27,FALSE,1,1,47.14496528
15100203,1510020301,1,1,12,0,1,6,,0,1,,3,3,1,,6,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,6,6,6,6,6,5,5,5,1,,9,FALSE,1,1,48.06075155
15100204,1510020401,1,1,8,0,1,2,1,1,1,,5,1,1,1,6,1,SEATAC,98188,WA,,,,,,1,8,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,7,7,1,,,,,,,,,,,,,,5,5,9,1,,1,1,1,1,1,,2,4,4,4,4,4,1,,,1,1,SEATTLE,98101,WA,,1,,1,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,3,5,5,5,5,3,1,1,1,1,1,4,4,4,2,2,21,FALSE,1,1,330.3706262
15100204,1510020402,2,2,8,1,2,1,1,1,1,,6,1,1,2,6,1,SEATAC,98188,WA,,,,,,1,2,3,3,,,,,,,,,,,0,,,,,,,2,2,7,7,7,,,,,,,,,,,,,,3,2,8,6,,1,1,1,1,1,,1,1,1,3,2,4,1,,,,,,,,,2,,,,20,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,3,5,3,5,3,2,2,2,2,2,5,5,5,1,2,10,FALSE,1,2,330.3706262
15100204,1510020403,3,3,3,2,2,,,0,,3,,,,,,,,,,2,1,SEATAC,98188,WA,1,3,1,1,,,,,,,,,,,0,,,,,,,2,,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,1,3,330.3706262
15100205,1510020501,1,1,8,0,2,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98104,WA,,,,,,1,3,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,2,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,1,,2,1,3,1,1,,8,1,1,2,1,1,8,,,1,1,SEATTLE,98134,WA,,1,,7,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,1,1,1,1,1,,,,1,4,45,FALSE,1,1,754.3194444
15100205,1510020502,2,2,8,1,1,1,1,1,1,,5,1,1,2,5,1,SEATTLE,98104,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,6,,1,1,1,1,1,,8,1,1,1,1,1,8,,,,,,,,,1,,7,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,11,FALSE,1,3,754.3194444
15100205,1510020503,3,3,4,2,2,,1,0,,3,,1,2,,6,,,,,2,1,MERCER ISLAND,98040,WA,1,2,1,1,,,,,,,,,,,1,0,0,0,0,0,1,2,,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,7,,,,,,,,,,,,,,,,,,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,4,FALSE,1,3,754.3194444
15100205,1510020504,4,2,7,4,1,2,1,1,3,5,6,1,2,,6,1,BELLEVUE,98007,WA,3,1,BELLEVUE,98007,WA,2,0,1,1,1,1,0,0,0,0,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,6,5,5,2,,1,1,2,2,1,,8,1,1,1,1,1,8,,,3,,,,,,1,,7,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,5,FALSE,1,3,754.3194444
15100206,1510020601,1,1,6,0,2,1,1,1,1,,3,1,1,2,5,1,REDMOND,98052,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,1,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,7,5,,1,1,1,1,1,,1,3,1,3,3,2,2,,,,,,,,,3,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,7,7,6,7,7,7,7,,1,1,1,2,3,1,1,4,2,2,4,2,6,2,2,4,,17,TRUE,1,1,341.2076304
15100206,1510020602,2,2,7,1,1,1,1,1,1,,7,1,1,1,6,.,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,6,10,,,,1,1,,,1,,,4,4,4,4,4,,,,,,,,,,1,,3,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,2,2,1,1,2,2,2,3,,16,TRUE,1,2,341.2076304
15100206,1510020603,3,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,341.2076304
15100207,1510020701,1,1,12,0,2,6,,0,1,,7,3,1,1,6,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,6,6,6,6,6,6,6,6,5,5,5,1,,4,FALSE,1,1,178.1680951
15100207,1510020702,2,2,11,1,1,6,,0,1,,6,3,1,1,6,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,6,6,6,6,6,6,6,6,6,6,6,1,,2,FALSE,1,2,178.1680951
15100208,1510020801,1,1,6,0,1,1,1,1,1,,7,1,1,1,4,1,SEATTLE,98109,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,9,2,,1,1,2,1,1,,1,3,1,3,2,2,2,,,3,,,,,,4,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,7,7,7,7,7,5,,5,5,5,5,5,5,5,1,1,1,1,1,6,3,3,4,3,59,FALSE,1,1,193.7799509
15100208,1510020802,2,2,7,1,2,1,1,1,1,,6,1,1,2,5,1,SEATTLE,98195,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,9,1,,1,1,1,1,1,,6,1,1,1,1,3,8,,,3,,,,,,4,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,6,,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,4,5,FALSE,1,1,193.7799509
15100208,1510020803,3,3,1,2,1,,,0,,1,,,,,,,,,,,1,SEATTLE,98104,WA,,2,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,193.7799509
15100209,1510020901,1,1,9,0,1,7,,0,1,,6,1,1,1,4,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,3,,,3,3,2,2,2,2,1,1,6,6,6,2,,11,FALSE,1,1,279.4251533
15100210,1510021001,1,1,6,0,1,1,1,1,3,5,6,1,1,1,5,1,SEATTLE,98195,WA,7,1,SEATTLE,98195,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,1,,,,,,,,,,,,,,3,6,1,4,,1,1,2,2,2,5,1,3,1,1,3,4,1,,,3,,,,,,1,,2,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,7,7,7,7,7,7,5,7,3,2,1,1,1,1,3,1,1,1,1,1,6,6,6,4,,13,FALSE,1,1,149.9338983
15100210,1510021002,2,2,6,1,2,1,1,1,1,,5,1,1,2,5,1,SEATTLE,98103,WA,,,,,,2,0,1,1,1,0,1,0,0,0,,,,,0,,,,,,,2,2,7,7,4,,,,,,,,,,,,,,2,1,5,5,,2,1,1,1,2,9,1,1,1,1,1,1,1,,,,,,,,,1,,9,,,,,,,,,,,,0,0,0,0,1,0,3,7,7,7,7,7,7,5,7,,,,,,,,,,,,,,,,,,4,FALSE,1,3,149.9338983
15100210,1510021003,3,3,1,2,2,,,0,,8,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,149.9338983
15100211,1510021101,1,1,9,0,2,1,1,1,1,,6,1,1,1,1,1,SEATTLE,98104,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,6,2,,,,,,,,,,,,,,1,2,8,6,,1,1,2,1,1,,1,2,2,1,2,2,2,,,,,,,,,4,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,2,5,3,4,2,1,1,1,1,1,5,5,5,1,4,10,FALSE,1,1,128.614963
15100211,1510021102,2,2,9,1,1,5,,0,1,,6,1,1,2,5,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,4,4,,,4,4,4,1,1,1,1,1,5,5,5,1,,2,FALSE,1,2,128.614963
15100211,1510021103,3,2,5,2,2,7,,0,3,5,3,1,1,3,6,,,,,2,1,BOTHELL,98011,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,,,3,3,3,1,1,1,1,1,5,4,4,2,,7,FALSE,1,2,128.614963
15100211,1510021104,4,3,4,2,2,,0,0,,3,,1,1,4,6,,,,,2,1,WOODINVILLE,98072,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,20,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,8,FALSE,1,2,128.614963
15100212,1510021201,1,1,12,0,1,6,,0,1,,6,3,2,,6,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,1,1,1,1,5,5,5,1,,18,FALSE,1,1,48.06075155
15100213,1510021301,1,1,7,0,2,1,1,1,1,,7,1,1,2,5,4,EDMONDS,98020,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,6,6,3,,,,,,,,,,,,,,2,3,9,5,,1,1,1,2,1,,1,1,1,1,1,1,1,,,,,,,,,1,,2,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,2,1,3,3,2,2,1,1,2,1,1,6,6,6,3,5,15,FALSE,1,1,153.2104524
15100213,1510021302,2,2,8,1,1,1,2,1,1,,5,1,1,1,4,1,SEATTLE,98101,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,6,,1,1,2,1,1,,8,2,1,1,3,3,2,,,,,,,,,1,,16,,,,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,4,3,5,5,5,3,1,1,1,1,1,,,,1,2,36,FALSE,1,2,153.2104524
15100214,1510021401,1,1,8,0,1,1,1,1,1,,6,3,1,1,5,1,RENTON,98057,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,3,,,,,,,,,,,,,,3,2,9,5,,1,1,1,1,1,,1,3,3,1,1,2,1,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,2,2,3,2,2,2,3,3,3,3,3,6,4,6,1,1,25,FALSE,1,1,114.3447113
15100215,1510021501,1,1,11,0,2,6,,0,1,,6,1,1,1,6,,,,,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,5,7,3,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,2,6,4,6,1,,26,FALSE,1,1,68.82344168
